latitude,longitude,elevation_m,slope_degrees,terrain_type,zone_id,suitable_for_grazing
33.563265,-5.191837,1536.9,18.8,hills,7,True
33.563265,-5.187755,2063.7,13.4,hills,7,True
33.563265,-5.183673,1616.1,5.0,hills,7,True
33.563265,-5.179592,1895.1,18.4,hills,7,True
33.563265,-5.17551,1550.2,16.0,hills,7,True
33.563265,-5.171429,1759.2,10.7,hills,7,True
33.563265,-5.167347,1641.8,11.0,hills,7,True
33.563265,-5.163265,1672.1,10.3,hills,7,True
33.563265,-5.159184,1361.5,18.0,hills,7,True
33.563265,-5.155102,1699.5,9.7,hills,7,True
33.563265,-5.15102,1808.1,14.1,hills,7,True
33.563265,-5.146939,1241.9,12.4,hills,7,True
33.563265,-5.142857,2092.5,14.0,hills,7,True
33.563265,-5.138776,1592.6,8.1,hills,7,True
33.563265,-5.134694,1709.3,12.7,hills,7,True
33.563265,-5.130612,1324.9,7.8,hills,7,True
33.563265,-5.126531,1634.4,17.5,hills,7,True
33.563265,-5.122449,1449.6,10.9,hills,7,True
33.563265,-5.118367,1484.6,15.6,hills,7,True
33.563265,-5.114286,1756.8,10.6,hills,7,True
33.563265,-5.110204,1720.3,11.9,hills,7,True
33.563265,-5.106122,2049.8,7.4,hills,7,True
33.563265,-5.102041,1649.1,6.1,hills,7,True
33.563265,-5.097959,1639.0,14.7,hills,7,True
33.563265,-5.093878,1726.9,13.6,hills,7,True
33.563265,-5.089796,1980.4,8.1,hills,7,True
33.563265,-5.085714,1508.7,16.1,hills,7,True
33.563265,-5.081633,1689.4,15.1,hills,7,True
33.563265,-5.077551,1762.1,11.7,hills,7,True
33.563265,-5.073469,1891.9,15.2,hills,7,True
33.563265,-5.069388,1711.0,15.8,hills,7,True
33.563265,-5.065306,1746.1,11.9,hills,7,True
33.563265,-5.061224,1735.4,15.2,hills,7,True
33.563265,-5.057143,1593.3,8.8,hills,7,True
33.563265,-5.053061,1690.9,16.7,hills,7,True
33.563265,-5.04898,1826.9,17.0,hills,7,True
33.563265,-5.044898,1887.3,14.4,hills,7,True
33.563265,-5.040816,1236.0,6.9,hills,7,True
33.563265,-5.036735,1470.3,10.6,hills,7,True
33.563265,-5.032653,1561.8,8.1,hills,7,True
33.563265,-5.028571,1562.7,12.7,hills,7,True
33.563265,-5.02449,1399.4,15.5,hills,7,True
33.563265,-5.020408,1699.8,17.1,hills,7,True
33.563265,-5.016327,1488.9,12.2,hills,7,True
33.563265,-5.012245,1673.3,17.4,hills,7,True
33.563265,-5.008163,1648.5,19.5,hills,7,True
33.563265,-5.004082,1509.9,6.8,hills,7,True
33.563265,-5.0,1743.2,19.2,hills,7,True
33.565306,-5.2,1866.0,16.6,hills,7,True
33.565306,-5.195918,2161.9,16.3,hills,7,True
33.565306,-5.191837,1166.0,16.5,hills,7,True
33.565306,-5.187755,1695.7,12.1,hills,7,True
33.565306,-5.183673,1837.7,12.2,hills,7,True
33.565306,-5.179592,1483.7,14.5,hills,7,True
33.565306,-5.17551,2058.9,14.6,hills,7,True
33.565306,-5.171429,1953.5,13.6,hills,7,True
33.565306,-5.167347,1575.5,19.5,hills,7,True
33.565306,-5.163265,1766.1,20.0,hills,7,True
33.565306,-5.159184,1478.6,11.9,hills,7,True
33.565306,-5.155102,1583.3,15.8,hills,7,True
33.565306,-5.15102,1699.3,9.9,hills,7,True
33.565306,-5.146939,1925.2,12.9,hills,7,True
33.565306,-5.142857,1735.3,11.1,hills,7,True
33.565306,-5.138776,1641.9,18.0,hills,7,True
33.565306,-5.134694,1659.1,17.3,hills,7,True
33.565306,-5.130612,1693.2,18.5,hills,7,True
33.565306,-5.126531,2008.2,19.3,hills,7,True
33.565306,-5.122449,1825.9,17.9,hills,7,True
33.565306,-5.118367,1756.5,9.0,hills,7,True
33.565306,-5.114286,1154.4,11.4,hills,7,True
33.565306,-5.110204,1594.5,15.9,hills,7,True
33.565306,-5.106122,1578.9,7.0,hills,7,True
33.565306,-5.102041,1891.1,9.7,hills,7,True
33.565306,-5.097959,1107.7,6.8,hills,7,True
33.565306,-5.093878,1706.2,6.4,hills,7,True
33.565306,-5.089796,1695.6,16.1,hills,7,True
33.565306,-5.085714,2093.8,17.8,hills,7,True
33.565306,-5.081633,1671.2,17.2,hills,7,True
33.565306,-5.077551,1586.8,19.8,hills,7,True
33.565306,-5.073469,1568.4,7.5,hills,7,True
33.565306,-5.069388,1533.4,19.9,hills,7,True
33.565306,-5.065306,1522.4,6.9,hills,7,True
33.565306,-5.061224,1400.3,15.6,hills,7,True
33.565306,-5.057143,1818.4,6.0,hills,7,True
33.565306,-5.053061,1071.0,10.6,hills,7,True
33.565306,-5.04898,1799.0,6.2,hills,7,True
33.565306,-5.044898,1598.5,12.3,hills,7,True
33.565306,-5.040816,1448.4,14.6,hills,7,True
33.565306,-5.036735,1599.1,6.4,hills,7,True
33.565306,-5.032653,1833.9,17.0,hills,7,True
33.565306,-5.028571,1410.3,7.2,hills,7,True
33.565306,-5.02449,1977.2,6.7,hills,7,True
33.565306,-5.020408,1535.5,13.9,hills,7,True
33.565306,-5.016327,1378.9,13.8,hills,7,True
33.565306,-5.012245,1559.2,17.3,hills,7,True
33.565306,-5.008163,1257.6,16.6,hills,7,True
33.565306,-5.004082,1337.3,18.2,hills,7,True
33.565306,-5.0,1872.8,6.9,hills,7,True
33.567347,-5.2,1900.4,14.2,hills,7,True
33.567347,-5.195918,1215.5,11.4,hills,7,True
33.567347,-5.191837,1501.2,5.9,hills,7,True
33.567347,-5.187755,2152.2,16.2,hills,7,True
33.567347,-5.183673,1628.5,9.5,hills,7,True
33.567347,-5.179592,1329.6,16.8,hills,7,True
33.567347,-5.17551,1754.5,11.4,hills,7,True
33.567347,-5.171429,1511.9,12.3,hills,7,True
33.567347,-5.167347,1991.3,19.7,hills,7,True
33.567347,-5.163265,1766.1,12.0,hills,7,True
33.567347,-5.159184,1885.0,13.8,hills,7,True
33.567347,-5.155102,1719.5,12.7,hills,7,True
33.567347,-5.15102,1646.0,7.6,hills,7,True
33.567347,-5.146939,1568.6,6.0,hills,7,True
33.567347,-5.142857,1541.9,14.7,hills,7,True
33.567347,-5.138776,1606.8,18.0,hills,7,True
33.567347,-5.134694,1779.5,10.3,hills,7,True
33.567347,-5.130612,1709.9,16.9,hills,7,True
33.567347,-5.126531,1565.1,13.6,hills,7,True
33.567347,-5.122449,1658.0,19.4,hills,7,True
33.567347,-5.118367,1593.4,18.5,hills,7,True
33.567347,-5.114286,1805.7,16.8,hills,7,True
33.567347,-5.110204,1888.9,11.5,hills,7,True
33.567347,-5.106122,1900.5,5.6,hills,7,True
33.567347,-5.102041,1758.9,16.9,hills,7,True
33.567347,-5.097959,1436.9,7.8,hills,7,True
33.567347,-5.093878,1807.0,10.4,hills,7,True
33.567347,-5.089796,1200.5,6.2,hills,7,True
33.567347,-5.085714,1329.3,10.0,hills,7,True
33.567347,-5.081633,1657.6,19.3,hills,7,True
33.567347,-5.077551,1603.3,16.1,hills,7,True
33.567347,-5.073469,1579.5,14.8,hills,7,True
33.567347,-5.069388,1806.1,18.8,hills,7,True
33.567347,-5.065306,1971.5,11.6,hills,7,True
33.567347,-5.061224,1668.1,9.7,hills,7,True
33.567347,-5.057143,1734.7,12.4,hills,7,True
33.567347,-5.053061,1662.9,19.3,hills,7,True
33.567347,-5.04898,1836.0,19.9,hills,7,True
33.567347,-5.044898,1760.5,5.2,hills,7,True
33.567347,-5.040816,1774.5,7.0,hills,7,True
33.567347,-5.036735,1733.1,15.2,hills,7,True
33.567347,-5.032653,1822.0,17.5,hills,7,True
33.567347,-5.028571,1099.9,9.0,hills,7,True
33.567347,-5.02449,1481.7,12.3,hills,7,True
33.567347,-5.020408,1601.1,17.4,hills,7,True
33.567347,-5.016327,1254.3,11.5,hills,7,True
33.567347,-5.012245,1827.4,10.5,hills,7,True
33.567347,-5.008163,1593.0,5.1,hills,7,True
33.567347,-5.004082,1813.6,10.9,hills,7,True
33.567347,-5.0,1244.5,18.6,hills,7,True
33.569388,-5.2,1700.8,17.2,hills,7,True
33.569388,-5.195918,1338.0,19.4,hills,7,True
33.569388,-5.191837,1668.2,13.1,hills,7,True
33.569388,-5.187755,1810.2,7.1,hills,7,True
33.569388,-5.183673,1989.9,8.9,hills,7,True
33.569388,-5.179592,1482.3,13.0,hills,7,True
33.569388,-5.17551,1724.0,17.4,hills,7,True
33.569388,-5.171429,1791.5,16.9,hills,7,True
33.569388,-5.167347,1571.4,13.6,hills,7,True
33.569388,-5.163265,1516.5,14.8,hills,7,True
33.569388,-5.159184,1406.8,19.0,hills,7,True
33.569388,-5.155102,1617.7,7.9,hills,7,True
33.569388,-5.15102,1587.5,5.2,hills,7,True
33.569388,-5.146939,1028.5,7.5,hills,7,True
33.569388,-5.142857,2022.7,19.2,hills,7,True
33.569388,-5.138776,1466.8,17.2,hills,7,True
33.569388,-5.134694,1349.4,15.6,hills,7,True
33.569388,-5.130612,1528.3,6.4,hills,7,True
33.569388,-5.126531,1576.5,11.8,hills,7,True
33.569388,-5.122449,1928.2,9.9,hills,7,True
33.569388,-5.118367,1731.6,15.5,hills,7,True
33.569388,-5.114286,1777.6,16.5,hills,7,True
33.569388,-5.110204,1835.4,15.6,hills,7,True
33.569388,-5.106122,1746.8,13.3,hills,7,True
33.569388,-5.102041,1622.7,15.6,hills,7,True
33.569388,-5.097959,1661.0,14.5,hills,7,True
33.569388,-5.093878,1787.8,5.8,hills,7,True
33.569388,-5.089796,1427.6,6.9,hills,7,True
33.569388,-5.085714,1735.5,13.8,hills,7,True
33.569388,-5.081633,1545.8,14.7,hills,7,True
33.569388,-5.077551,1721.7,14.7,hills,7,True
33.569388,-5.073469,1502.2,14.2,hills,7,True
33.569388,-5.069388,1376.0,10.2,hills,7,True
33.569388,-5.065306,1551.8,12.0,hills,7,True
33.569388,-5.061224,1996.0,12.7,hills,7,True
33.569388,-5.057143,1654.6,7.9,hills,7,True
33.569388,-5.053061,1044.3,16.5,hills,7,True
33.569388,-5.04898,1772.4,17.6,hills,7,True
33.569388,-5.044898,1602.3,19.1,hills,7,True
33.569388,-5.040816,1305.3,9.0,hills,7,True
33.569388,-5.036735,1596.4,18.0,hills,7,True
33.569388,-5.032653,1716.9,17.1,hills,7,True
33.569388,-5.028571,1677.0,19.7,hills,7,True
33.569388,-5.02449,1610.2,7.6,hills,7,True
33.569388,-5.020408,1391.8,13.7,hills,7,True
33.569388,-5.016327,1581.7,14.9,hills,7,True
33.569388,-5.012245,1605.8,13.9,hills,7,True
33.569388,-5.008163,1669.6,12.8,hills,7,True
33.569388,-5.004082,1325.4,14.0,hills,7,True
33.569388,-5.0,1668.5,11.9,hills,7,True
33.571429,-5.2,1958.6,22.0,mountainous,8,True
33.571429,-5.195918,2059.3,33.5,mountainous,8,False
33.571429,-5.191837,2492.9,18.8,mountainous,8,True
33.571429,-5.187755,1974.6,31.2,mountainous,8,False
33.571429,-5.183673,1964.9,22.3,mountainous,8,True
33.571429,-5.179592,2005.2,33.4,mountainous,8,False
33.571429,-5.17551,2220.3,24.9,mountainous,8,True
33.571429,-5.171429,2187.3,21.9,mountainous,8,True
33.571429,-5.167347,1843.3,29.5,mountainous,8,False
33.571429,-5.163265,2221.6,27.4,mountainous,8,False
33.571429,-5.159184,1914.6,19.7,mountainous,8,True
33.571429,-5.155102,1867.4,18.2,mountainous,8,True
33.571429,-5.15102,2100.6,21.8,mountainous,8,True
33.571429,-5.146939,2125.7,30.8,mountainous,8,False
33.571429,-5.142857,1825.9,28.9,mountainous,8,False
33.571429,-5.138776,1612.3,31.5,mountainous,8,False
33.571429,-5.134694,2134.3,18.2,mountainous,8,True
33.571429,-5.130612,1644.1,26.5,mountainous,8,False
33.571429,-5.126531,2270.3,17.9,mountainous,8,True
33.571429,-5.122449,2248.9,18.3,mountainous,8,True
33.571429,-5.118367,1954.9,26.3,mountainous,8,False
33.571429,-5.114286,2306.6,26.2,mountainous,8,False
33.571429,-5.110204,1614.2,18.0,mountainous,8,True
33.571429,-5.106122,1807.4,24.0,mountainous,8,True
33.571429,-5.102041,1814.7,31.9,mountainous,8,False
33.571429,-5.097959,1750.6,23.9,mountainous,8,True
33.571429,-5.093878,1621.8,33.8,mountainous,8,False
33.571429,-5.089796,2167.0,18.8,mountainous,8,True
33.571429,-5.085714,2347.0,29.0,mountainous,8,False
33.571429,-5.081633,1858.4,19.3,mountainous,8,True
33.571429,-5.077551,1846.5,19.3,mountainous,8,True
33.571429,-5.073469,1998.9,19.5,mountainous,8,True
33.571429,-5.069388,1910.5,28.3,mountainous,8,False
33.571429,-5.065306,1976.2,19.9,mountainous,8,True
33.571429,-5.061224,1495.4,22.4,mountainous,8,True
33.571429,-5.057143,1941.2,21.9,mountainous,8,True
33.571429,-5.053061,1656.9,24.1,mountainous,8,True
33.571429,-5.04898,1894.0,24.5,mountainous,8,True
33.571429,-5.044898,2117.8,22.9,mountainous,8,True
33.571429,-5.040816,2169.0,18.9,mountainous,8,True
33.571429,-5.036735,1942.0,19.7,mountainous,8,True
33.571429,-5.032653,1399.1,19.0,mountainous,8,True
33.571429,-5.028571,1929.3,23.5,mountainous,8,True
33.571429,-5.02449,2292.0,33.1,mountainous,8,False
33.571429,-5.020408,1919.4,20.4,mountainous,8,True
33.571429,-5.016327,1900.8,26.5,mountainous,8,False
33.571429,-5.012245,2166.9,19.1,mountainous,8,True
33.571429,-5.008163,2121.5,21.3,mountainous,8,True
33.571429,-5.004082,2019.1,29.5,mountainous,8,False
33.571429,-5.0,1995.6,30.4,mountainous,8,False
33.573469,-5.2,1662.9,23.6,mountainous,8,True
33.573469,-5.195918,2066.5,33.9,mountainous,8,False
33.573469,-5.191837,2032.9,17.8,mountainous,8,True
33.573469,-5.187755,1933.5,16.7,mountainous,8,True
33.573469,-5.183673,2158.8,29.4,mountainous,8,False
33.573469,-5.179592,2011.8,27.6,mountainous,8,False
33.573469,-5.17551,2302.0,32.1,mountainous,8,False
33.573469,-5.171429,1962.8,26.4,mountainous,8,False
33.573469,-5.167347,1416.6,33.8,mountainous,8,False
33.573469,-5.163265,1889.3,16.5,mountainous,8,True
33.573469,-5.159184,1977.5,15.1,mountainous,8,True
33.573469,-5.155102,2248.0,33.9,mountainous,8,False
33.573469,-5.15102,1656.8,19.2,mountainous,8,True
33.573469,-5.146939,1613.1,15.3,mountainous,8,True
33.573469,-5.142857,1935.4,25.1,mountainous,8,False
33.573469,-5.138776,1907.3,21.9,mountainous,8,True
33.573469,-5.134694,1879.8,28.9,mountainous,8,False
33.573469,-5.130612,2012.5,21.5,mountainous,8,True
33.573469,-5.126531,1957.6,28.7,mountainous,8,False
33.573469,-5.122449,1841.3,27.3,mountainous,8,False
33.573469,-5.118367,2069.8,19.5,mountainous,8,True
33.573469,-5.114286,2312.9,23.1,mountainous,8,True
33.573469,-5.110204,2145.0,27.6,mountainous,8,False
33.573469,-5.106122,2001.9,27.9,mountainous,8,False
33.573469,-5.102041,2024.9,19.2,mountainous,8,True
33.573469,-5.097959,2225.1,29.7,mountainous,8,False
33.573469,-5.093878,2029.9,30.4,mountainous,8,False
33.573469,-5.089796,1811.7,22.1,mountainous,8,True
33.573469,-5.085714,1799.7,34.7,mountainous,8,False
33.573469,-5.081633,1892.7,24.5,mountainous,8,True
33.573469,-5.077551,1987.0,23.2,mountainous,8,True
33.573469,-5.073469,1753.9,34.9,mountainous,8,False
33.573469,-5.069388,2064.6,22.8,mountainous,8,True
33.573469,-5.065306,2127.8,32.4,mountainous,8,False
33.573469,-5.061224,2141.8,30.2,mountainous,8,False
33.573469,-5.057143,2430.9,26.6,mountainous,8,False
33.573469,-5.053061,1761.0,28.2,mountainous,8,False
33.573469,-5.04898,1911.6,21.5,mountainous,8,True
33.573469,-5.044898,1722.3,27.6,mountainous,8,False
33.573469,-5.040816,1938.3,15.8,mountainous,8,True
33.573469,-5.036735,2071.6,19.6,mountainous,8,True
33.573469,-5.032653,2080.1,29.5,mountainous,8,False
33.573469,-5.028571,2003.4,24.7,mountainous,8,True
33.573469,-5.02449,1984.7,24.0,mountainous,8,True
33.573469,-5.020408,1869.1,27.8,mountainous,8,False
33.573469,-5.016327,2005.4,20.2,mountainous,8,True
33.573469,-5.012245,2183.7,33.7,mountainous,8,False
33.573469,-5.008163,1608.8,33.5,mountainous,8,False
33.573469,-5.004082,1825.1,20.5,mountainous,8,True
33.573469,-5.0,2055.9,23.2,mountainous,8,True
33.57551,-5.2,1921.8,15.1,mountainous,8,True
33.57551,-5.195918,2122.8,27.2,mountainous,8,False
33.57551,-5.191837,1815.4,29.9,mountainous,8,False
33.57551,-5.187755,1431.9,28.6,mountainous,8,False
33.57551,-5.183673,1971.8,19.3,mountainous,8,True
33.57551,-5.179592,2349.2,24.7,mountainous,8,True
33.57551,-5.17551,1555.4,34.3,mountainous,8,False
33.57551,-5.171429,2199.2,27.9,mountainous,8,False
33.57551,-5.167347,2205.6,16.3,mountainous,8,True
33.57551,-5.163265,1711.2,28.2,mountainous,8,False
33.57551,-5.159184,1821.2,33.2,mountainous,8,False
33.57551,-5.155102,1615.6,25.5,mountainous,8,False
33.57551,-5.15102,2210.6,22.2,mountainous,8,True
33.57551,-5.146939,1776.7,15.1,mountainous,8,True
33.57551,-5.142857,2081.5,31.1,mountainous,8,False
33.57551,-5.138776,1779.8,18.4,mountainous,8,True
33.57551,-5.134694,2464.5,25.8,mountainous,8,False
33.57551,-5.130612,2093.6,31.5,mountainous,8,False
33.57551,-5.126531,1747.6,24.2,mountainous,8,True
33.57551,-5.122449,1950.5,17.4,mountainous,8,True
33.57551,-5.118367,2066.8,19.7,mountainous,8,True
33.57551,-5.114286,1958.6,27.9,mountainous,8,False
33.57551,-5.110204,2028.7,24.1,mountainous,8,True
33.57551,-5.106122,1988.7,18.0,mountainous,8,True
33.57551,-5.102041,1959.4,22.4,mountainous,8,True
33.57551,-5.097959,2105.9,18.0,mountainous,8,True
33.57551,-5.093878,2234.7,27.4,mountainous,8,False
33.57551,-5.089796,2210.1,20.6,mountainous,8,True
33.57551,-5.085714,2028.4,31.2,mountainous,8,False
33.57551,-5.081633,2194.7,26.9,mountainous,8,False
33.57551,-5.077551,1766.2,21.2,mountainous,8,True
33.57551,-5.073469,1876.9,18.2,mountainous,8,True
33.57551,-5.069388,2069.1,16.8,mountainous,8,True
33.57551,-5.065306,1710.2,24.2,mountainous,8,True
33.57551,-5.061224,1878.7,17.3,mountainous,8,True
33.57551,-5.057143,1584.9,18.8,mountainous,8,True
33.57551,-5.053061,1940.3,17.0,mountainous,8,True
33.57551,-5.04898,1927.6,28.8,mountainous,8,False
33.57551,-5.044898,1791.2,19.0,mountainous,8,True
33.57551,-5.040816,1927.9,16.5,mountainous,8,True
33.57551,-5.036735,2148.8,34.9,mountainous,8,False
33.57551,-5.032653,2168.8,15.2,mountainous,8,True
33.57551,-5.028571,1906.6,27.9,mountainous,8,False
33.57551,-5.02449,2309.4,22.3,mountainous,8,True
33.57551,-5.020408,1784.4,32.1,mountainous,8,False
33.57551,-5.016327,1812.5,25.7,mountainous,8,False
33.57551,-5.012245,2231.4,30.9,mountainous,8,False
33.57551,-5.008163,2170.3,16.6,mountainous,8,True
33.57551,-5.004082,1736.9,33.3,mountainous,8,False
33.57551,-5.0,2089.8,24.5,mountainous,8,True
33.577551,-5.2,2013.6,17.1,mountainous,8,True
33.577551,-5.195918,1653.4,20.1,mountainous,8,True
33.577551,-5.191837,2020.5,20.1,mountainous,8,True
33.577551,-5.187755,1877.9,29.4,mountainous,8,False
33.577551,-5.183673,1746.3,21.4,mountainous,8,True
33.577551,-5.179592,2069.6,23.9,mountainous,8,True
33.577551,-5.17551,2154.9,30.9,mountainous,8,False
33.577551,-5.171429,1915.9,21.9,mountainous,8,True
33.577551,-5.167347,1998.1,18.9,mountainous,8,True
33.577551,-5.163265,1950.4,21.0,mountainous,8,True
33.577551,-5.159184,1744.4,25.2,mountainous,8,False
33.577551,-5.155102,2163.2,16.4,mountainous,8,True
33.577551,-5.15102,1679.5,31.8,mountainous,8,False
33.577551,-5.146939,1912.5,17.3,mountainous,8,True
33.577551,-5.142857,1792.1,23.7,mountainous,8,True
33.577551,-5.138776,1608.7,15.6,mountainous,8,True
33.577551,-5.134694,1995.2,34.2,mountainous,8,False
33.577551,-5.130612,1796.3,21.0,mountainous,8,True
33.577551,-5.126531,2094.8,20.1,mountainous,8,True
33.577551,-5.122449,2320.5,30.5,mountainous,8,False
33.577551,-5.118367,2158.6,21.7,mountainous,8,True
33.577551,-5.114286,1678.6,25.1,mountainous,8,False
33.577551,-5.110204,1767.7,30.9,mountainous,8,False
33.577551,-5.106122,2467.0,16.9,mountainous,8,True
33.577551,-5.102041,1879.2,29.9,mountainous,8,False
33.577551,-5.097959,1489.3,28.2,mountainous,8,False
33.577551,-5.093878,2048.4,28.9,mountainous,8,False
33.577551,-5.089796,2199.1,30.0,mountainous,8,False
33.577551,-5.085714,2038.6,25.6,mountainous,8,False
33.577551,-5.081633,1950.1,34.9,mountainous,8,False
33.577551,-5.077551,1956.4,20.8,mountainous,8,True
33.577551,-5.073469,1926.0,17.1,mountainous,8,True
33.577551,-5.069388,2014.5,28.4,mountainous,8,False
33.577551,-5.065306,1806.1,34.2,mountainous,8,False
33.577551,-5.061224,2185.3,24.4,mountainous,8,True
33.577551,-5.057143,2165.0,17.0,mountainous,8,True
33.577551,-5.053061,1940.3,32.9,mountainous,8,False
33.577551,-5.04898,2054.0,23.4,mountainous,8,True
33.577551,-5.044898,2186.8,16.4,mountainous,8,True
33.577551,-5.040816,2055.8,22.3,mountainous,8,True
33.577551,-5.036735,2177.6,25.6,mountainous,8,False
33.577551,-5.032653,1856.6,31.4,mountainous,8,False
33.577551,-5.028571,2078.7,29.1,mountainous,8,False
33.577551,-5.02449,2160.2,23.1,mountainous,8,True
33.577551,-5.020408,1797.9,34.9,mountainous,8,False
33.577551,-5.016327,1707.4,25.0,mountainous,8,False
33.577551,-5.012245,2201.7,26.6,mountainous,8,False
33.577551,-5.008163,2149.8,32.0,mountainous,8,False
33.577551,-5.004082,2294.8,28.1,mountainous,8,False
33.577551,-5.0,1768.5,24.2,mountainous,8,True
33.579592,-5.2,1767.7,17.5,mountainous,8,True
33.579592,-5.195918,1767.9,28.3,mountainous,8,False
33.579592,-5.191837,2183.2,33.9,mountainous,8,False
33.579592,-5.187755,2283.6,22.4,mountainous,8,True
33.579592,-5.183673,2111.9,25.1,mountainous,8,False
33.579592,-5.179592,1734.7,25.1,mountainous,8,False
33.579592,-5.17551,1901.6,20.6,mountainous,8,True
33.579592,-5.171429,1890.5,17.9,mountainous,8,True
33.579592,-5.167347,1977.0,23.6,mountainous,8,True
33.579592,-5.163265,2063.2,23.9,mountainous,8,True
33.579592,-5.159184,2132.4,27.4,mountainous,8,False
33.579592,-5.155102,2517.8,29.6,mountainous,8,False
33.579592,-5.15102,1987.4,34.1,mountainous,8,False
33.579592,-5.146939,2006.0,21.4,mountainous,8,True
33.579592,-5.142857,2116.1,22.3,mountainous,8,True
33.579592,-5.138776,2103.5,28.4,mountainous,8,False
33.579592,-5.134694,1909.5,30.4,mountainous,8,False
33.579592,-5.130612,1924.4,18.2,mountainous,8,True
33.579592,-5.126531,1966.5,20.2,mountainous,8,True
33.579592,-5.122449,1883.2,22.2,mountainous,8,True
33.579592,-5.118367,2215.5,28.6,mountainous,8,False
33.579592,-5.114286,2125.6,20.3,mountainous,8,True
33.579592,-5.110204,1740.7,34.1,mountainous,8,False
33.579592,-5.106122,1649.4,33.3,mountainous,8,False
33.579592,-5.102041,1901.5,16.5,mountainous,8,True
33.579592,-5.097959,2011.7,25.7,mountainous,8,False
33.579592,-5.093878,2046.4,19.7,mountainous,8,True
33.579592,-5.089796,2078.1,33.1,mountainous,8,False
33.579592,-5.085714,1889.0,21.7,mountainous,8,True
33.579592,-5.081633,2040.2,23.1,mountainous,8,True
33.579592,-5.077551,1588.8,33.8,mountainous,8,False
33.579592,-5.073469,1918.4,28.7,mountainous,8,False
33.579592,-5.069388,1723.4,27.2,mountainous,8,False
33.579592,-5.065306,1752.7,32.4,mountainous,8,False
33.579592,-5.061224,1961.1,29.3,mountainous,8,False
33.579592,-5.057143,1852.2,15.1,mountainous,8,True
33.579592,-5.053061,1873.0,15.8,mountainous,8,True
33.579592,-5.04898,2078.6,33.7,mountainous,8,False
33.579592,-5.044898,2006.2,15.4,mountainous,8,True
33.579592,-5.040816,1950.7,26.2,mountainous,8,False
33.579592,-5.036735,2072.0,22.0,mountainous,8,True
33.579592,-5.032653,1792.9,32.5,mountainous,8,False
33.579592,-5.028571,1631.1,33.1,mountainous,8,False
33.579592,-5.02449,1981.7,29.9,mountainous,8,False
33.579592,-5.020408,2132.5,34.9,mountainous,8,False
33.579592,-5.016327,2110.9,23.2,mountainous,8,True
33.579592,-5.012245,2255.9,17.9,mountainous,8,True
33.579592,-5.008163,1987.1,18.4,mountainous,8,True
33.579592,-5.004082,2327.0,23.2,mountainous,8,True
33.579592,-5.0,2035.4,29.7,mountainous,8,False
33.581633,-5.2,1987.5,38.1,mountainous,9,False
33.581633,-5.195918,1810.8,40.8,mountainous,9,False
33.581633,-5.191837,2421.1,35.9,mountainous,9,False
33.581633,-5.187755,2211.9,36.9,mountainous,9,False
33.581633,-5.183673,2191.9,33.1,mountainous,9,False
33.581633,-5.179592,1690.0,43.5,mountainous,9,False
33.581633,-5.17551,2260.8,26.5,mountainous,9,False
33.581633,-5.171429,2197.2,30.3,mountainous,9,False
33.581633,-5.167347,1796.7,38.6,mountainous,9,False
33.581633,-5.163265,1845.0,41.8,mountainous,9,False
33.581633,-5.159184,1738.6,25.6,mountainous,9,False
33.581633,-5.155102,1961.8,28.3,mountainous,9,False
33.581633,-5.15102,1811.6,40.0,mountainous,9,False
33.581633,-5.146939,1969.3,37.9,mountainous,9,False
33.581633,-5.142857,2157.5,36.1,mountainous,9,False
33.581633,-5.138776,1953.8,39.0,mountainous,9,False
33.581633,-5.134694,1989.8,44.9,mountainous,9,False
33.581633,-5.130612,2030.4,28.5,mountainous,9,False
33.581633,-5.126531,1790.4,39.3,mountainous,9,False
33.581633,-5.122449,2088.6,34.4,mountainous,9,False
33.581633,-5.118367,1770.0,32.3,mountainous,9,False
33.581633,-5.114286,1892.0,30.0,mountainous,9,False
33.581633,-5.110204,2451.3,37.6,mountainous,9,False
33.581633,-5.106122,2005.9,29.5,mountainous,9,False
33.581633,-5.102041,1821.8,33.8,mountainous,9,False
33.581633,-5.097959,1920.9,28.0,mountainous,9,False
33.581633,-5.093878,2087.9,33.6,mountainous,9,False
33.581633,-5.089796,1651.9,44.8,mountainous,9,False
33.581633,-5.085714,2092.0,38.5,mountainous,9,False
33.581633,-5.081633,1762.0,35.3,mountainous,9,False
33.581633,-5.077551,1624.6,33.4,mountainous,9,False
33.581633,-5.073469,2127.7,28.0,mountainous,9,False
33.581633,-5.069388,1937.4,39.5,mountainous,9,False
33.581633,-5.065306,2110.2,36.2,mountainous,9,False
33.581633,-5.061224,1696.2,34.4,mountainous,9,False
33.581633,-5.057143,1795.2,28.5,mountainous,9,False
33.581633,-5.053061,1928.3,26.1,mountainous,9,False
33.581633,-5.04898,1996.8,26.3,mountainous,9,False
33.581633,-5.044898,1796.3,25.1,mountainous,9,False
33.581633,-5.040816,1740.4,38.4,mountainous,9,False
33.581633,-5.036735,2137.4,36.2,mountainous,9,False
33.581633,-5.032653,1965.9,31.2,mountainous,9,False
33.581633,-5.028571,1742.5,42.8,mountainous,9,False
33.581633,-5.02449,1985.4,25.5,mountainous,9,False
33.581633,-5.020408,2193.8,43.8,mountainous,9,False
33.581633,-5.016327,1727.1,33.8,mountainous,9,False
33.581633,-5.012245,2039.8,27.9,mountainous,9,False
